id,username,created_at,lng,lat,text
1518838358990016514,FNB_SPOONY,Tue Apr 26 06:24:18 +0000 2022,-95.44648649999999,29.838495,@RuIeUrWorld @casualtakeking Nicca ain’t even make to the Finals! #AshyAzzSnake
1518838361804652548,ThouArtThat,Tue Apr 26 06:24:18 +0000 2022,-118.44784,33.9752445,"@SamSmichh Awareness is not an island, whether in humans or elsewhere. Experience is relational or in-between, meta… https://t.co/VMb7TzroW5"
1518838362127314944,ChanDannyTse2,Tue Apr 26 06:24:18 +0000 2022,-122.81848600000001,49.111519,"If you visit Ukraine &amp; ask  Ukrainian feeling about Elon, I wonder if you still feel the same? Thank goodness for B… https://t.co/rsqRTtpaIu"
1518838366606925831,GregoryJGarrett,Tue Apr 26 06:24:19 +0000 2022,-86.441236,39.766555499999996,Do you remember when you joined Twitter?I do Yes!#MyTwitterAnniversary https://t.co/drEaMzaoT4
1518838368318107648,BrianamarieEth,Tue Apr 26 06:24:20 +0000 2022,-118.4119065,34.0207895,@joegetdough I don’t like weed :/
1518838368980721664,ophionmusic,Tue Apr 26 06:24:20 +0000 2022,-112.12467649999999,33.5528625,whole thread has me in TEARS hahahaha https://t.co/JGpcsQiEQj
1518838374173401089,GeminiJayy_,Tue Apr 26 06:24:21 +0000 2022,-106.4174305,31.793368,Mfs be like “I like you” then flake on me lol NO you don’t like me tf
1518838375993667589,83TStreets,Tue Apr 26 06:24:22 +0000 2022,-118.346138,33.914068,@supremepornn @Sex1Bond My turn
1518838376849461248,MrsStephinMerit,Tue Apr 26 06:24:22 +0000 2022,-75.117998,40.0048655,Somebody tell me to get tf off Twitter and go back to bed
1518838377306492928,Patrick_ONeal,Tue Apr 26 06:24:22 +0000 2022,-118.4119065,34.0207895,@angels_golf Let’s go!
1518838378464092160,commgrad71,Tue Apr 26 06:24:22 +0000 2022,-117.195735,34.120005000000006,"@deemishell Selective hypocrisy. Same thing goes for registries. Also, job offers,  housing. It's all or none, no i… https://t.co/l0cVN13gi7"
1518838384063561731,Junbug1010,Tue Apr 26 06:24:24 +0000 2022,-100.0768885,31.1688935,"@FreeBeacon So it’s ok for you to lie about whatever suits you, but it’s against the “rules” for a person to tweet… https://t.co/JARDVaSBMx"
1518838387972714496,pchiu5174,Tue Apr 26 06:24:25 +0000 2022,-71.378008,41.877246,See every once in a while..a shake up happens..that guy that's doing all the dirty work..silently amassed what he t… https://t.co/PjCuTGqDks
1518838390011183104,brent_forshee,Tue Apr 26 06:24:25 +0000 2022,-85.9785995,35.8305215,@ScooterMagruder An airplane too.
1518838390397014019,samurai_antonio,Tue Apr 26 06:24:25 +0000 2022,-98.5406515,29.417501,@krowney @bigx1 @CheriJacobus Who's smarter? Elon
1518838391135105024,ArtistRuthFlett,Tue Apr 26 06:24:25 +0000 2022,-110.0447835,46.6798,@greg_price11 He’s so serious about it too that’s what makes it so funny
1518838392871563264,annabrice,Tue Apr 26 06:24:26 +0000 2022,-111.931711,34.1682535,@MerielMyers No you are not. There were many times in my childhood when “all my friends were doing it” &amp; my parents… https://t.co/bL1DU14vAg
1518838395258032128,jgth_823,Tue Apr 26 06:24:26 +0000 2022,-115.135165,36.0609645,Facts
1518838396860309504,Sips_oftea,Tue Apr 26 06:24:27 +0000 2022,-122.3306025,47.614817,Just so y'all know .. lol stop the fake stuff be y'all self .. y'all shit musta been hella dry ... Y'all been ridin… https://t.co/FRF9kmlyZg
1518838397967777793,BlackMaxPhotoBC,Tue Apr 26 06:24:27 +0000 2022,-86.24472850000001,32.364145,@iPortiphar Good mornin'
1518838397552406530,Renee6878217,Tue Apr 26 06:24:27 +0000 2022,-157.799589,21.3199435,@fluffnest Great work guys keep reaching your goals for the game and I hope besides the veggie companions and what… https://t.co/mewPeP5XW8
1518838398282133504,lifebypixels,Tue Apr 26 06:24:27 +0000 2022,-121.87903299999999,36.596299,So I go away for a weekend and @elonmusk owns Twitter now?I'm sure this will turn out fine. 🫣
1518838399175585792,ShimekaConway,Tue Apr 26 06:24:27 +0000 2022,-119.7824645,36.786041999999995,"@ajthebeautiful @loveashleyb_ Like I said, you can't go from drinking Moet back to a 40! 🤷🏾‍♀️"
1518838399284613120,DCC_DMAP,Tue Apr 26 06:24:27 +0000 2022,-122.4359785,37.7706565,Gonna piss on the grave of a certain Boston-resident chemist when he finally kicks the bucket. A clue: his last nam… https://t.co/Yb5lUwMZ2B
1518838401541279745,trippylvxo,Tue Apr 26 06:24:28 +0000 2022,-86.791549,36.200008,i love this lil 🫶🏾 emoji so much
1518838404384964611,artzmaryann,Tue Apr 26 06:24:28 +0000 2022,-83.1738665,32.6782075,@monsieurkivanc Thank you so much! ❤️
1518838404305145856,RobMeyerson,Tue Apr 26 06:24:28 +0000 2022,-122.47906950000001,37.616095,"@buffalogiu @bruceclarkprof @admadlad Plan B should be an annual, in-person meetup. Vegas. Cocktails. We only say t… https://t.co/9cSLDPxuAT"
1518838405567696896,Renee6878217,Tue Apr 26 06:24:29 +0000 2022,-157.799589,21.3199435,Black cat. Be able to have a lovebird or conure to represent my sweet lovebird and conure. https://t.co/izq2iVQppj
1518838410521186305,sodog,Tue Apr 26 06:24:30 +0000 2022,-118.4119065,34.0207895,@Nshimba_KMB No. Everything will be fine.
1518838410823311361,OldKerry,Tue Apr 26 06:24:30 +0000 2022,-80.82475500000001,41.864704,@EeeJaye9 Working the night shift?
1518838410948988928,alphabeto47,Tue Apr 26 06:24:30 +0000 2022,-122.8718135,45.491334,@PigsAndPlans Or was it planned
1518838413822111745,luckyniia,Tue Apr 26 06:24:31 +0000 2022,-118.4119065,34.0207895,What… you think I wasn’t going to know … well I do
1518838420218339328,MyVegasHome,Tue Apr 26 06:24:32 +0000 2022,-115.038337,36.006256,@Jessicam6946 People are dumb
1518838427596189703,peter_warda,Tue Apr 26 06:24:34 +0000 2022,-156.4222085,20.8982115,Especially when just wants to cruise with you. Nobody else give you that kind of attention and your like wait a min… https://t.co/Wy5M4Z9FUd
1518838428137185280,Handolo_,Tue Apr 26 06:24:34 +0000 2022,-118.1632765,34.685827,last time I be this nice
1518838430800785409,KipFullThrottle,Tue Apr 26 06:24:35 +0000 2022,-88.200334,40.115085,What makes us want to play a game so dangerous.
1518838434252701696,Keed816,Tue Apr 26 06:24:36 +0000 2022,-96.7977,32.7774,Support never come from the ones you fuckin want it from🙏🏾🗣ITZ QUALITY #KTH #FOE #QualityOvaQuanityMusic… https://t.co/7634zSKu5b
1518838437113057280,AU_Careers,Tue Apr 26 06:24:36 +0000 2022,-95.3698028,29.7604267,"Allied Universal is committed more than ever to advancing the Veteran population. If you are a Veteran, we invite y… https://t.co/pVMylRN4Cc"
1518838437444341761,BernadetteNTF,Tue Apr 26 06:24:36 +0000 2022,-122.81848600000001,49.111519,@ADirtyRottenDog @GDThor1 @neverdownatall @zazzybritches @bobbiejaneV @southpawgram @HondoResists @bettypge69… https://t.co/HJ7sPgbg6s
1518838437712998400,lawson_jordy,Tue Apr 26 06:24:36 +0000 2022,-86.50428400000001,39.763665,@HarrietBurandt @adorablegs Like Hell. There is no doubt that the gop are going to take back the house easily.
1518838438149050368,lenarosen,Tue Apr 26 06:24:36 +0000 2022,-118.1565195,34.1121555,Unreal. Likely just messing with people.
1518838438723653632,al0ndralizeth,Tue Apr 26 06:24:37 +0000 2022,-117.104989,32.810012,@thechaseosborn I was doing so good then I got to the vegetable section
1518838439323525120,aWiseManToldme_,Tue Apr 26 06:24:37 +0000 2022,-100.0768885,31.1688935,So what is the problem with Elon Musk owning Twitter? Enlighten me.
1518838439679913984,Kristennetten,Tue Apr 26 06:24:37 +0000 2022,-116.355117,43.630556,@marenkahnert Haha seriously that went through my mind while typing the tweet 😂
1518838442196676608,speakingofkimi,Tue Apr 26 06:24:37 +0000 2022,-95.44648649999999,29.838495,&amp; don’t nobody need to say shit to me
1518838446369947648,jennyalaking,Tue Apr 26 06:24:38 +0000 2022,-73.723025,45.557830499999994,@CoachGowron Sounds like a punk anthem 😂 Or a snippet from something. Add it to the desk calendar Coach! 🤓
1518838448592805890,MichelleMellons,Tue Apr 26 06:24:39 +0000 2022,-116.942735,32.882378,@Name49360902 Thanks so much!! I'll send u nipple pics!!
1518838449230467073,RagincajunBill,Tue Apr 26 06:24:39 +0000 2022,-83.804475,27.698681999999998,Do this don't do that can't you read the signs.. @teslaband on @PandoraMusichttps://t.co/L1gcDohwSt https://t.co/Ux5M1Zx3XZ
1518838452229451777,JWthaMajestic,Tue Apr 26 06:24:40 +0000 2022,-84.52540300000001,39.2856785,@woot_master @Izzi8bit I don't think that there's enough facepalms to describe it
1518838454670438400,quis__custodiet,Tue Apr 26 06:24:40 +0000 2022,-118.25054,34.06283,0624ZN665PD LAPD AIR SUPPORT DIVISIONN34.0628 W118.2505Altitude: 1100ftCourse: 287ºGroundspeed: 79kts https://t.co/bB6axfi9iw
1518838455005966336,Reyna6MCFC,Tue Apr 26 06:24:40 +0000 2022,-117.386642,34.0976985,@raulmancunian I got Barca fans saying hala Madrid for tomorrow god knows I’m not lying too 😴🤦🏻‍♂️
1518838462362836992,WXLLXXM002,Tue Apr 26 06:24:42 +0000 2022,-73.9685415,40.780709,Aye this is crazy LOL
1518838463923171329,GlamaWayne,Tue Apr 26 06:24:43 +0000 2022,-79.2725695,43.629311,@thotpocket8 That's my Boy! https://t.co/ZASUhGl4Hk
1518838464657121280,Queenshady_,Tue Apr 26 06:24:43 +0000 2022,-92.4868215,31.293275,WHEN I TELL YOU ILL SUCK THE MEAT OFF THE BONE😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫
1518838465269444608,munchiemood,Tue Apr 26 06:24:43 +0000 2022,-116.36129700000001,33.7405385,"@Leeuhm_ We ordered tons of appetizers and the meat was A5 wagyu, kobe, and an assorted seafood platter"
1518838468587175936,jasonolrich,Tue Apr 26 06:24:44 +0000 2022,-89.5694915,44.900818,Bros before hoes  🚭 hoes before bros 😂 🤣 #leavingtwitter #twittersold #TalksWithAsh #WithYou #SUGA #hoe #FYP… https://t.co/Fxyoso3K08
1518838470134968320,gabeeeesarduy,Tue Apr 26 06:24:44 +0000 2022,-95.44648649999999,29.838495,Truly. She ain’t it.
1518838472408240129,UmbreonMaster54,Tue Apr 26 06:24:45 +0000 2022,-87.1537,30.5956,"Found a full odds shiny graveler @ Pace, Florida https://t.co/vtJPrtu3tb"
1518838474811486208,JoQuinnbtchycat,Tue Apr 26 06:24:45 +0000 2022,-117.851089,33.842863,@mason4922 Lovely.
1518838475801317376,BrianamarieEth,Tue Apr 26 06:24:45 +0000 2022,-118.4119065,34.0207895,@NFT619 @_stormyweatherr @alienfrens @fishyfamNFT Goddam 😮‍💨
1518838480129847297,Howard_Cole,Tue Apr 26 06:24:46 +0000 2022,-118.4119065,34.0207895,I’m in negotiations to buy @Tesla.
1518838480268410880,brand_smith891,Tue Apr 26 06:24:47 +0000 2022,-100.0768885,31.1688935,Just a little update. Day 2 of practicing for EDC. Hopefully it looks as sick as I think it does! #orbit #lightshow… https://t.co/9R4lk0dQVR
1518838484722757632,perlaeg4,Tue Apr 26 06:24:48 +0000 2022,-81.8005785,32.4405105,I have not shut the fuck up once since I started taking this damn philosophy class. everyone needs to take a philos… https://t.co/ai0U00lFhf
1518838485704007680,surfandturfweho,Tue Apr 26 06:24:48 +0000 2022,-118.4119065,34.0207895,@DuhhhDavid Hottest boy around.
1518838486589083648,elenakoshkaxoxo,Tue Apr 26 06:24:48 +0000 2022,-118.4119065,34.0207895,…𝘛𝘩𝘪𝘴 𝘞𝘰𝘳𝘭𝘥 𝘐𝘴 𝘠𝘰𝘶𝘳 𝘗𝘭𝘢𝘺𝘨𝘳𝘰𝘶𝘯𝘥… https://t.co/5nF9YBWiI0
1518838488677769221,Maliboouuu,Tue Apr 26 06:24:49 +0000 2022,-117.104989,32.810012,y’all females always want to be treated like these celebrities &amp; most of y’all can’t do the bare minimum for yo nigga
1518838492301864960,ebcinpa,Tue Apr 26 06:24:49 +0000 2022,-77.60468399999999,41.1179365,@KelKass They’re only mostly dead https://t.co/yK3rLMWgux
1518838494721761280,Jerrywe80369355,Tue Apr 26 06:24:50 +0000 2022,-121.979527,37.5236445,@QueenIs77124768 pretty
1518838494080028677,cosme_bella,Tue Apr 26 06:24:50 +0000 2022,-76.382575,37.059955,"1 of my fav moments of the @BooWilliamsAAU @NikeGirlsEYBL tournament was a 3 against @BooWilliamsAAU 16’s, when my… https://t.co/c4Fua8Zbvo"
1518838495728578561,PrettyRicanDoll,Tue Apr 26 06:24:50 +0000 2022,-76.7046315,39.154153,My granny always knew 🥺 I miss her real bad 😩
1518838496588357632,AmayaLeAnn,Tue Apr 26 06:24:50 +0000 2022,-90.011008,29.982601,I plead the fifth
1518838497037062144,ScratchycClark,Tue Apr 26 06:24:51 +0000 2022,-112.12467649999999,33.5528625,"@BrettButler1111 I know, Brett. The deal is done but his people haven't taken over yet."
1518838500136833024,macabredaily,Tue Apr 26 06:24:51 +0000 2022,-74.0007613,40.7207559,Ghostbusters 4 and Venom 3 Announced By Sony During CinemaCon!  https://t.co/0m6neFAdk3
1518838500203929601,gary12452,Tue Apr 26 06:24:51 +0000 2022,-85.242564,35.0919545,@joncoopertweets I will but I'm not really a progressive..I just think a man like Andrew Yang is going to be the be… https://t.co/0yTyxcsVK1
1518838500631711746,Mar_sAttacks,Tue Apr 26 06:24:51 +0000 2022,-80.3533325,25.772288,"@roybelly @molly_knight Just because a statement meant is true, Roy, does not mean that it can't also be hurtful. 🥲🧡💙"
1518838509557235715,2_baked,Tue Apr 26 06:24:53 +0000 2022,-104.92209349999999,39.713563,Is now a good time to say I dropped my phone in the river Sunday around noon?😭 I lost it until Monday around 10am😂 iPhones are relentless 🔥
1518838509578113025,Butter72035882,Tue Apr 26 06:24:53 +0000 2022,-87.732013,41.8335845,@Rob1987Big @neff_goldblum Same to you Big Guy! https://t.co/JjIEKPpXmn
1518838513436745728,vaishnavi_1001,Tue Apr 26 06:24:54 +0000 2022,-118.4119065,34.0207895,@TannisthaSinha3 Seems like you miss the fish fry more than the play.
1518838524312625152,GregKfromNJ,Tue Apr 26 06:24:57 +0000 2022,-115.172684,36.112245,Why staying at the Aria is good https://t.co/HVlrJVPF2e
1518838527869345794,VloBeFree,Tue Apr 26 06:24:58 +0000 2022,-118.4119065,34.0207895,"Coming out of retirement, y'all 🤪🙃 no more lady of leisure, but bigger and brighter tings ah come 🙏🏽🙏🏽🙏🏽🙌🙌🙇🏽‍♀️🙇🏽‍♀️"
1518838528788115458,DelynnSunn2,Tue Apr 26 06:24:58 +0000 2022,-90.253346,30.0093515,@HopefulNotNaive Oh you sure did have a place to be heard.Only for Democtats &amp; leftists of all types.Anyone from th… https://t.co/ARJwOUQ1wA
1518838529312362496,carolsoniie,Tue Apr 26 06:24:58 +0000 2022,-98.319925,38.498196,@Kotsocha_ke dis you?🤣 https://t.co/PsRUlhXXmR
1518838529660493825,Kyrie42,Tue Apr 26 06:24:58 +0000 2022,-77.60468399999999,41.1179365,"@BetoORourke ""Fully vaccinated and boosted""Yet, I'm still sick. https://t.co/jtnJjcrBxf"
1518838529861865473,iamarthur_gg,Tue Apr 26 06:24:58 +0000 2022,-73.8494415,40.8503475,Good Night 😴 https://t.co/umk8YbaNkr
1518838537562599425,itsNeezy__,Tue Apr 26 06:25:00 +0000 2022,-78.8954405,35.9909825,@supacdee @lanadeljayde @realrolltru Dig better next time.
1518838544453799937,Riceshaddow,Tue Apr 26 06:25:02 +0000 2022,-95.44648649999999,29.838495,@AlanRick9 It's all good lol
1518838547641344000,karlaacharliee,Tue Apr 26 06:25:03 +0000 2022,-117.993728,33.747313500000004,i’m so tireddd
1518838549390540801,MAULRU2,Tue Apr 26 06:25:03 +0000 2022,-75.617709,41.418195,Would be licking as you rub it out
1518838551474892800,ophionmusic,Tue Apr 26 06:25:03 +0000 2022,-112.12467649999999,33.5528625,@izadiofficial izadi please
1518838554159456256,BIG_SEAN300,Tue Apr 26 06:25:04 +0000 2022,-77.0143985,38.898602999999994,Social media such a distraction
1518838554461319168,valerieinhoops,Tue Apr 26 06:25:04 +0000 2022,-115.223125,36.232915,Staycation starts tomorrow — there will be no flights involved. NFL Draft week in Vegas. Room @Cosmopolitan_LV fo… https://t.co/BPGHVjzyZH
1518838558844284929,BorealisThis,Tue Apr 26 06:25:05 +0000 2022,-122.3306025,47.614817,@AbleismCancel Yeah. It’s scary.Long Lyme isn’t recognized by the medical community b/c insurance doesn’t cover it… https://t.co/dqeHhuQh3L
1518838563256684544,GPappalardo,Tue Apr 26 06:25:06 +0000 2022,-116.9523525,32.7992535,OMG. This guy was like my first follower on social media. So crazy.
1518838563143512064,SKCFDispatches,Tue Apr 26 06:25:06 +0000 2022,-122.2270272,47.3826903,"🚑DISPATCH: Medical Aid - Basic Life Support @ PANTERA LAGO ESTATES #72, 11436 SE 208TH ST #72, KENT.Responding D… https://t.co/HQEzPOZZWp"
1518838563810562048,debourbonhorto1,Tue Apr 26 06:25:06 +0000 2022,-82.7425825,27.822598499999998,@mrbobodenkirk I had hoped he would be moved somewhere.  Working auntie Anne's next to saul
1518838563940585472,samurai_antonio,Tue Apr 26 06:25:06 +0000 2022,-98.5406515,29.417501,@AlfredW03778219 @krowney @bigx1 @CheriJacobus He owns the companies. He makes the decisions.  They don't become le… https://t.co/20zRfwWl96
1518838563504283649,Cap_Dub,Tue Apr 26 06:25:06 +0000 2022,-94.6493115,31.6139415,@LottieStark11 @MattWalshBlog Aye. Been a long day https://t.co/LMNarLB8yy
1518838564083093504,TeriCBrownUGA,Tue Apr 26 06:25:06 +0000 2022,-83.1738665,32.6782075,@MaryMargOlohan Ya THINK???
1518838564209012736,Nellyjr80,Tue Apr 26 06:25:07 +0000 2022,-81.4256625,28.361774,"Mets takeaways in Monday's loss to Cardinals, including an incredible ninth-inning rally #mets #lgm  https://t.co/m166pBXHJh"
1518838565911867392,DaRemnant4HM,Tue Apr 26 06:25:07 +0000 2022,-73.9487755,40.655138,@adrielmontejan0 Prayers up.
1518838570005372928,ChangPants,Tue Apr 26 06:25:08 +0000 2022,-115.1288465,36.1364125,if russia doesn’t use nuclear weapons then there’s no nuclear war since ukraine doesn’t have any.
1518838571293192192,Weaven74,Tue Apr 26 06:25:08 +0000 2022,-79.42086499999999,38.003375500000004,@HillaryClinton Majorities of gun death are in democratic run cities. And where most firearm are typically band. So explain that one.
1518838571666341888,OnMyKneesNow,Tue Apr 26 06:25:08 +0000 2022,-118.4119065,34.0207895,"@playb0ixo Fuuuuck, looks like u need me! 😈🔥😜🔥"
1518838571825868800,BanEvaderSezmoi,Tue Apr 26 06:25:08 +0000 2022,-82.432361,28.0768615,"@elonmusk The only bannable offense should be use of the platform to plan, conspire to, or use of the platform to c… https://t.co/Llu6ik4Svl"
1518838572866064386,lawson_jordy,Tue Apr 26 06:25:09 +0000 2022,-86.50428400000001,39.763665,@mc12_55 Wanta bet?
1518838575147765761,Xavier52963300,Tue Apr 26 06:25:09 +0000 2022,-87.732013,41.8335845,@Thinkkey_ Looking good baby girl 😍
1518838578356363264,MarcoHerrera19,Tue Apr 26 06:25:10 +0000 2022,-87.732013,41.8335845,@heelgemini I’m fine I was trying to see if I get in trouble for swearing
1518838579387981825,Emer9Ld,Tue Apr 26 06:25:10 +0000 2022,-115.223125,36.232915,@promsteeez0 Goooo booty 💓💓
1518838580369534976,BrucePerdu,Tue Apr 26 06:25:10 +0000 2022,-111.992317,40.6030705,At least kids will swim
1518838583854911488,lilbearrthegod,Tue Apr 26 06:25:11 +0000 2022,-122.3306025,47.614817,New things for the g are coming tehe
1518838584215838720,Mooreshots1,Tue Apr 26 06:25:11 +0000 2022,-82.985772,39.9946835,"@Collecter04 @OFLBravefighter @HaloCollector @Jazwares @Target I got 3 mantis ( wife bought one as a suprise, I tra… https://t.co/JhiuYYp6Av"
1518838586103447552,WarrenBaseball,Tue Apr 26 06:25:12 +0000 2022,-117.98236600000001,34.0023805,Here is Warren’s Adrian Chaidez doing work!
1518838586132492288,AboveAvgJoe08,Tue Apr 26 06:25:12 +0000 2022,-122.3306025,47.614817,@WhaleLoveBtc @theRealKiyosaki Precisely the point: Elon’s takeover isn’t going to usher in any newfound freedom to… https://t.co/2JpLzDN6j6
1518838589370511361,rvgGhost,Tue Apr 26 06:25:13 +0000 2022,-111.8808735,33.282450499999996,Could this be the optimization patch we were looking for? *fingers crossed* :)
1518838596052172800,AllenBVZ,Tue Apr 26 06:25:14 +0000 2022,-92.7019445,32.5277255,Hi my name Allen 🤝🏾
1518838596400082944,RamirezzJesus,Tue Apr 26 06:25:14 +0000 2022,-121.716454,37.931388,Everyday I fall more in love with my dream. I will make it happen. I will be the next big thing.
1518838600309174272,mryannagy,Tue Apr 26 06:25:15 +0000 2022,-115.135165,36.0609645,@Cookiehead702 Word?
1518838603568267265,KUNGFUBENNY93,Tue Apr 26 06:25:16 +0000 2022,-85.7223455,38.195555,Does LL Cool j have a pointy head or a round one I’m so confused https://t.co/QD3eNkiLmy
1518838603924721665,Charlie78g,Tue Apr 26 06:25:16 +0000 2022,-119.30660750000001,37.2691755,Scandalous ass females you can never tell with em just assume ur meat small all the time and ur never trippin bout… https://t.co/R8bCpWgSyT
1518838607372562432,hippielenc,Tue Apr 26 06:25:17 +0000 2022,-84.266174,30.476215500000002,I’m not sleepy at all
1518838608106557441,__kingjeff,Tue Apr 26 06:25:17 +0000 2022,-90.011008,29.982601,"The search for fulfillment outside of myself is ongoing, like how do I turn that off"
1518838608446124032,raagatodi,Tue Apr 26 06:25:17 +0000 2022,-118.4119065,34.0207895,@Rachel_Dacus On the other hand -- moments ago I riffed a sestina thereon (admittedly highly elliptically -- &amp; with… https://t.co/hvkyQyq9Q7
1518838610077773825,CareyAnthonyGLY,Tue Apr 26 06:25:17 +0000 2022,-118.36964499999999,34.0870095,Iconic.https://t.co/cNJdKovORH
1518838610430246912,DROLAViSH,Tue Apr 26 06:25:18 +0000 2022,-73.9685415,40.780709,iF i KOULD GO BACK iN TiME ALL i’D DO iS DO RiGHT BY U
1518838612095287297,freedom2debate,Tue Apr 26 06:25:18 +0000 2022,-79.42086499999999,38.003375500000004,"@DisruptResearch @elonmusk Allowing 5000 right wing radio stations to spew racism 24/7 led to Charlottesville, Jan6 etc"
1518838612628062210,LunarJRV,Tue Apr 26 06:25:18 +0000 2022,-86.6807375,32.576227,Join uppp https://t.co/HfRIiGk6zi
1518838613735362560,gusspeaks,Tue Apr 26 06:25:18 +0000 2022,-82.4620105,29.774099,"@GameOverJesse Sometimes I can’t, like now"
1518838616906104832,nataliepruiz,Tue Apr 26 06:25:19 +0000 2022,-119.73830749999999,38.902448,"It plays clean! 1080 fidelity and the sound is muted, good enough for what I paid to own it"
1518838621704499200,If2PacHadASon,Tue Apr 26 06:25:20 +0000 2022,-96.7617535,32.819858499999995,Into the SpiderverseAcross the Spiderverse Beyond the Spiderverse Finna be the best trilogy of all time. Calling it rn.
1518838622681661440,FannyChip,Tue Apr 26 06:25:20 +0000 2022,-118.4119065,34.0207895,I think I’m attracted to @DojaCat 🤭💖
1518838624799784960,XX_Jxnior,Tue Apr 26 06:25:21 +0000 2022,-119.4458985,36.596937,Guess who's back? Back again. (Potentially)
1518838625374515200,milkymarlowe,Tue Apr 26 06:25:21 +0000 2022,-87.732013,41.8335845,Elon musk more like mammoth tusks ice age
1518838625928024066,dbyobama07,Tue Apr 26 06:25:21 +0000 2022,-111.681735,43.9637135,That being said I have a whole lot of other injuries the government owes me for
1518838625974165504,MarieMcKinnon22,Tue Apr 26 06:25:21 +0000 2022,-115.223125,36.232915,I see the mistake was rectified during the 11 pm broadcast.  You should apologize to RL for misstating it was “…his… https://t.co/DknqF9xb5A
1518838629879062529,BankitBond,Tue Apr 26 06:25:22 +0000 2022,-105.22978850000001,39.7430475,"@CBellofattoTV It’s not “rigged” CB, it’s more…let’s say, “Scripted”. It’s hard 4 me 2 🤔 of the motivation 4 refs t… https://t.co/qG8RwRZhtM"
1518838630575316992,VinceCBS13,Tue Apr 26 06:25:22 +0000 2022,-119.30660750000001,37.2691755,#breaking The Imperial County Fire Department and Office of Emergency Services said it is currently engaged in a se… https://t.co/23vMxrtzxA
1518838632940982272,6__juicePenn1y,Tue Apr 26 06:25:23 +0000 2022,-85.6411415,42.9564115,Why in the hell I take a nap 🤦🏽‍♂️🥴
1518838637978284032,Reyna6MCFC,Tue Apr 26 06:25:24 +0000 2022,-117.386642,34.0976985,"@CITYzenOfHeart I speak both languages Spanish and English, my parents are from Honduras but I was born in USA, New York"
1518838643095445504,PrettyRicanDoll,Tue Apr 26 06:25:25 +0000 2022,-76.7046315,39.154153,Amen 💯
1518838643363885056,TylrrTheGrant,Tue Apr 26 06:25:25 +0000 2022,-100.0768885,31.1688935,I bought Tumblr for $6 and a lightly used air fryer.
1518838643787321344,TomDowney69,Tue Apr 26 06:25:25 +0000 2022,-118.4119065,34.0207895,@KenStachnik It’s going to get easier and you’re going to feel amazing.
1518838644999540737,Sydieee,Tue Apr 26 06:25:26 +0000 2022,-117.2397795,33.184920500000004,Already finished my season 1 Bridgerton rewatch and i just always want more
1518838645393924096,nohouzecalls,Tue Apr 26 06:25:26 +0000 2022,-79.380525,46.335477999999995,@DanielQiBJ1 @CatoInstitute So #Ukraine is better off without #USA…then they get to die faster and #Putin is strong… https://t.co/LYjynL4Ndy
1518838646086017024,carlidadon,Tue Apr 26 06:25:26 +0000 2022,-91.0907995,30.4591,Now she found my main page🤨
1518838646127796224,cshampine1,Tue Apr 26 06:25:26 +0000 2022,-118.125196,34.583629,He is next me 😊 💕💕💕
1518838648464158722,ayyTara,Tue Apr 26 06:25:27 +0000 2022,-83.65165300000001,42.462641,lizard time
1518838648614965248,MrKillatine,Tue Apr 26 06:25:27 +0000 2022,-104.92209349999999,39.713563,@VindictiveMMA @SimplytheBigHog Obviously he needs content lmfao
1518838650187902976,MikeDav03929963,Tue Apr 26 06:25:27 +0000 2022,-104.84704400000001,39.386793999999995,@benmaller @Eddieonfox @uhbroncofan @raider_rob24 so was Ben Simmons' back injury caused by the same thing that got… https://t.co/pAxLMFV5gN
1518838663987167232,jvssrvylenex3,Tue Apr 26 06:25:30 +0000 2022,-118.0188555,33.9759175,I hope she gets everything she deserves.
1518838666063278081,dannysayswoof,Tue Apr 26 06:25:31 +0000 2022,-117.104989,32.810012,Dude was financially supporting the homies. Support the community
1518838670924468229,cowbboyyy,Tue Apr 26 06:25:32 +0000 2022,-118.4119065,34.0207895,@jjxplicit Missed ya 😍😋
1518838672774160385,AcctHenry,Tue Apr 26 06:25:32 +0000 2022,-120.58340150000001,44.1454365,@tamina_prince Hi My friend 😉💋💋💙❤️💙 https://t.co/3Kbepx3ook
1518838676544966656,JGurath,Tue Apr 26 06:25:33 +0000 2022,-96.8300925,46.8648825,"Just watched Shrek 4 and now just realized it’s over 12 years old. Wait-NO WHAT, Netflix is removing Shrek 2 on April 30th 😭😭😭😭"
1518838685046874112,SeriousEd777,Tue Apr 26 06:25:35 +0000 2022,-80.926628,33.6311395,@UncleDuke1969 I drew a smiley face on mine.
1518838685134770176,quis__custodiet,Tue Apr 26 06:25:35 +0000 2022,-118.26468,34.08252,0625ZN267LA LAPD AIR SUPPORT DIVISIONN34.0825 W118.2647Altitude: 1325ftCourse: 114ºGroundspeed: 89kts https://t.co/g0kgAiJELj
1518838687555112961,imnotso_SHY,Tue Apr 26 06:25:36 +0000 2022,-81.5218505,41.440615,Okay let me go yo bed for real
1518838687995465728,NOTPVRADISE,Tue Apr 26 06:25:36 +0000 2022,-76.964999,38.9427745,they actually gave him the plan lmao y’all don’t fact check shit before tweeting it
1518838688184078337,celyypablo,Tue Apr 26 06:25:36 +0000 2022,-117.104989,32.810012,after finals I’m back on my bs 😇
